continent,total_cases
Africa,9676
Africa,9706
Africa,9721
Africa,9741
Africa,9757
Africa,9802
Africa,9811
Africa,9830
Africa,9842
Africa,9891
Africa,9912
Africa,9915
Africa,9994
Africa,10007
Africa,10045
Africa,10097
Africa,10104
Africa,10114
Africa,10125
Africa,10149
Africa,10178
Africa,10210
Africa,10233
Africa,10292
Africa,10324
Africa,10343
Africa,10361
Africa,10385
Africa,10390
Africa,10390
Africa,10401
Africa,10414
Africa,10442
Africa,10456
Africa,10488
Africa,10515
Africa,10519
Africa,10523
Africa,10537
Africa,10555
Africa,10578
Africa,10593
Africa,10612
Africa,10624
Africa,10631
Africa,10659
Africa,10685
Africa,10729
Africa,10752
Africa,10760
Africa,10778
Africa,10789
Africa,10804
Africa,10822
Africa,10835
Africa,10841
Africa,10851
Africa,10868
Africa,10872
Africa,10935
Africa,10935
Africa,10999
Africa,11000
Africa,11006
Africa,11052
Africa,11066
Africa,11066
Africa,11097
Africa,11122
Africa,11143
Africa,11143
Africa,11174
Africa,11191
Africa,11211
Africa,11211
Africa,11306
Africa,11306
Africa,11373
Africa,11395
Africa,11427
Africa,11450
Africa,11450
Africa,11517
Africa,11550
Africa,11591
Africa,11608
Africa,11642
Africa,11656
Africa,11692
Africa,11692
Africa,11760
Africa,11760
Africa,11839
Africa,11866
Africa,11918
Africa,12008
Africa,12129
Africa,12180
Africa,12180
Africa,12278
Africa,12310
Africa,12365
Africa,12470
Africa,12470
Africa,12608
Africa,12702
Africa,12772
Africa,12859
Africa,12987
Africa,13132
Africa,13281
Africa,13413
Africa,13527
Africa,13595
Africa,13750
Africa,13843
Africa,13997
Africa,14169
Africa,14342
Africa,14461
Africa,14513
Africa,14597
Africa,14930
Africa,15089
Africa,15089
Africa,15397
Africa,15495
Africa,15669
Africa,15810
Africa,16039
Africa,16282
Africa,16472
Africa,16763
Africa,16839
Africa,16917
Africa,17182
Africa,17376
Africa,17658
Africa,17849
Africa,17998
Africa,18102
Africa,18153
Africa,18248
Africa,18487
Africa,18738
Africa,18969
Africa,19159
Africa,19436
Africa,19496
Africa,19707
Africa,20003
Africa,20479
Africa,20556
Africa,20693
Africa,20908
Africa,21060
Africa,21140
Africa,21302
Africa,21398
Africa,21597
Africa,21713
Africa,21869
Africa,21954
Africa,22048
Africa,22178
Africa,22322
Africa,22455
Africa,22604
Africa,22771
Africa,22842
Africa,23043
Africa,23182
Africa,23222
Africa,23371
Africa,23485
Africa,23599
Africa,23671
Africa,23771
Africa,23890
Africa,24026
Africa,24152
Africa,24240
Africa,24295
Africa,24386
Africa,24423
Africa,24602
Africa,24794
Africa,24964
Africa,25080
Africa,25080
Africa,25144
Africa,25144
Africa,25144
Africa,25144
Africa,25691
Africa,25792
Africa,25913
Africa,25962
Africa,26050
Africa,26247
Africa,26340
Africa,26340
Africa,26469
Africa,26541
Africa,26627
Africa,26684
Africa,26738
Africa,26759
Africa,26846
Africa,26938
Africa,27014
Africa,27077
Africa,27100
Africa,27252
Africa,27290
Africa,27356
Africa,27468
Africa,27553
Africa,27572
Africa,27580
Africa,27660
Africa,27729
Africa,27794
Africa,27887
Africa,27930
Africa,28012
Africa,28076
Africa,28142
Africa,28199
Africa,28217
Africa,28292
Africa,28325
Africa,28354
Africa,28377
Africa,28410
Africa,28474
Africa,28511
Africa,28542
Africa,28542
Africa,28542
Africa,28665
Africa,28714
Africa,28769
Africa,28859
Africa,28894
Africa,28956
Africa,28956
Africa,29084
Africa,29233
Africa,29350
Africa,29405
Africa,29498
Africa,29576
Africa,29611
Africa,29701
Africa,29768
Africa,29812
Africa,29853
Africa,29904
Africa,29965
Africa,30004
Africa,30071
Africa,30130
Africa,30201
Africa,30240
Africa,30285
Africa,30323
Africa,30350
Africa,30392
Africa,30429
Africa,30478
Africa,30511
Africa,30546
Africa,30562
Africa,30609
Africa,30620
Africa,30708
Africa,30757
Africa,30825
Africa,30863
Africa,30863
Africa,30863
Africa,31172
Africa,31248
Africa,31279
Africa,31386
Africa,31416
Africa,31557
Africa,31651
Africa,31651
Africa,31934
Africa,32177
Africa,32545
Africa,32796
Africa,33202
Africa,33338
Africa,33577
Africa,33956
Africa,34266
Africa,34695
Africa,34949
Africa,35228
Africa,35668
Africa,35918
Africa,36222
Africa,36578
Africa,36957
Africa,37519
Africa,37809
Africa,37926
Africa,38330
Africa,38553
Africa,38936
Africa,39395
Africa,39758
Africa,40254
Africa,40439
Africa,40836
Africa,40836
Africa,41353
Africa,41771
Africa,41959
Africa,42181
Africa,42617
Africa,42880
Africa,43019
Africa,43333
Africa,43694
Africa,43970
Africa,44139
Africa,44332
Africa,44512
Africa,44909
Africa,45211
Africa,45426
Africa,45426
Africa,46009
Africa,46356
Africa,46725
Africa,46866
Africa,47174
Africa,47404
Africa,47786
Africa,48128
Africa,48503
Africa,48768
Africa,48970
Africa,49251
Africa,49562
Africa,49917
Africa,49917
Africa,50193
Africa,50529
Africa,50793
Africa,51048
Africa,51254
Africa,51523
Africa,51889
Africa,51985
Africa,52292
Africa,52432
Africa,52432
Africa,52971
Africa,53136
Africa,53254
Africa,53346
Africa,53501
Africa,53620
Africa,53757
Africa,53899
Africa,53899
Africa,54009
Africa,54009
Africa,54009
Africa,54137
Africa,54226
Africa,54508
Africa,54508
Africa,54508
Africa,54863
Africa,54863
Africa,55146
Africa,55146
Africa,55307
Africa,55307
Africa,55307
Africa,55307
Africa,55877
Africa,55877
Africa,56085
Africa,56096
Africa,56096
Africa,56096
Africa,56215
Africa,56215
Africa,56322
Africa,56357
Africa,56387
Africa,56387
Africa,56387
Africa,56463
Africa,56463
Africa,56463
Africa,56463
Africa,56617
Africa,56617
Africa,56617
Africa,56862
Africa,56862
Africa,56862
Africa,56937
Africa,56997
Africa,56997
Africa,56997
Africa,57034
Africa,57034
Africa,57083
Africa,57083
Africa,57126
Africa,57126
Africa,57132
Africa,57247
Africa,57247
Africa,57269
Africa,57269
Africa,57269
Africa,57269
Africa,57269
Africa,57338
Africa,57338
Africa,57402
Africa,57402
Africa,57432
Africa,57432
Africa,57432
Africa,57453
Africa,57453
Africa,57470
Africa,57470
Africa,57470
Africa,57470
Africa,57470
Africa,57565
Africa,57565
Africa,57582
Africa,57587
Africa,57605
Africa,57605
Africa,57605
Africa,57638
Africa,57638
Africa,57662
Africa,57662
Africa,57729
Africa,57729
Africa,57729
Africa,57803
Africa,57803
Africa,57803
Africa,57803
Africa,57880
Africa,57880
Africa,57880
Africa,57977
Africa,58029
Africa,58060
Africa,58060
Africa,58115
Africa,58115
Africa,58115
Africa,58234
Africa,58234
Africa,58306
Africa,58319
Africa,58319
Africa,58319
Africa,58319
Africa,58858
Africa,59175
Africa,59175
Africa,59208
Africa,59851
Africa,59851
Africa,59851
Africa,59851
Africa,59851
Africa,61932
Africa,63388
Africa,64448
Africa,64448
Africa,64448
Africa,67298
Africa,67298
Africa,67298
Africa,70059
Africa,70059
Africa,70059
Africa,70059
Africa,72349
Africa,72349
Africa,74793
Africa,74793
Africa,74793
Africa,74793
Africa,74793
Africa,74793
Africa,79274
Africa,79942
Africa,80175
Africa,80175
Africa,80175
Africa,80175
Africa,80998
Africa,81719
Africa,81719
Africa,81719
Africa,82306
Africa,82306
Africa,82306
Africa,82984
Africa,82984
Africa,82984
Africa,84198
Africa,84283
Africa,84283
Africa,84283
Africa,84519
Africa,84760
Africa,84877
Africa,84926
Africa,84998
Africa,84998
Africa,84998
Africa,85379
Africa,85379
Africa,85510
Africa,85510
Africa,85510
Africa,85510
Africa,85510
Africa,85686
Africa,85686
Africa,85708
Africa,85743
Africa,85776
Africa,85776
Africa,85776
Africa,85793
Africa,85793
Africa,85822
Africa,85834
Africa,85834
Africa,85834
Africa,85834
Africa,85876
Africa,85876
Africa,85876
Africa,85938
Africa,85999
Africa,85999
Africa,85999
Africa,86018
Africa,86039
Africa,86039
Africa,86138
Africa,86154
Africa,86154
Europe,1
Europe,1
Europe,3
Europe,4
Europe,4
Europe,6
Europe,10
Europe,10
Europe,23
Europe,23
Europe,35
Europe,90
Europe,262
Europe,442
Europe,615
Europe,801
Europe,827
Europe,864
Europe,914
Europe,977
Europe,1057
Europe,1151
Europe,1255
Europe,1326
Europe,1395
Europe,1450
Europe,1591
Europe,1724
Europe,1877
Europe,2046
Europe,2201
Europe,2395
Europe,2577
Europe,2860
Europe,3107
Europe,3386
Europe,3757
Europe,4077
Europe,4369
Europe,4681
Europe,5071
Europe,5402
Europe,5635
Europe,5819
Europe,5996
Europe,6174
Europe,6318
Europe,6511
Europe,6681
Europe,6879
Europe,7073
Europe,7242
Europe,7384
Europe,7515
Europe,7695
Europe,7912
Europe,8073
Europe,8210
Europe,8445
Europe,8575
Europe,8698
Europe,8851
Europe,9008
Europe,9158
Europe,9311
Europe,9407
Europe,9523
Europe,9670
Europe,9821
Europe,9938
Europe,10083
Europe,10218
Europe,10319
Europe,10429
Europe,10513
Europe,10591
Europe,10667
Europe,10713
Europe,10791
Europe,10858
Europe,10927
Europe,10968
Europe,11044
Europe,11117
Europe,11182
Europe,11230
Europe,11289
Europe,11360
Europe,11387
Europe,11428
Europe,11480
Europe,11512
Europe,11593
Europe,11633
Europe,11669
Europe,11699
Europe,11734
Europe,11771
Europe,11811
Europe,11875
Europe,11924
Europe,11948
Europe,11962
Europe,12001
Europe,12016
Europe,12035
Europe,12099
Europe,12139
Europe,12193
Europe,12217
Europe,12250
Europe,12294
Europe,12344
Europe,12391
Europe,12391
Europe,12391
Europe,12527
Europe,12561
Europe,12615
Europe,12636
Europe,12675
Europe,12675
Europe,12675
Europe,12751
Europe,12768
Europe,12794
Europe,12815
Europe,12832
Europe,12832
Europe,12832
Europe,12878
Europe,12888
Europe,12900
Europe,12916
Europe,12946
Europe,12946
Europe,12946
Europe,13037
Europe,13061
Europe,13092
Europe,13124
Europe,13173
Europe,13173
Europe,13173
Europe,13262
Europe,13302
Europe,13350
Europe,13390
Europe,13438
Europe,13438
Europe,13438
Europe,13547
Europe,13577
Europe,13634
Europe,13725
Europe,13789
Europe,13789
Europe,13789
Europe,13996
Europe,14073
Europe,14185
Europe,14306
Europe,14442
Europe,14442
Europe,14442
Europe,14815
Europe,14959
Europe,15070
Europe,15214
Europe,15379
Europe,15483
Europe,15617
Europe,15740
Europe,15855
Europe,15940
Europe,16056
Europe,16127
Europe,16239
Europe,16317
Europe,16397
Europe,16480
Europe,16537
Europe,16627
Europe,16700
Europe,16779
Europe,16891
Europe,16985
Europe,17084
Europe,17195
Europe,17374
Europe,17547
Europe,17736
Europe,17883
Europe,18113
Europe,18356
Europe,18607
Europe,18924
Europe,19216
Europe,19557
Europe,19890
Europe,20237
Europe,20571
Europe,20571
Europe,21393
Europe,21847
Europe,22436
Europe,22905
Europe,23323
Europe,23799
Europe,24357
Europe,24916
Europe,25594
Europe,26213
Europe,26637
Europe,27072
Europe,27464
Europe,27998
Europe,28396
Europe,28932
Europe,29302
Europe,29680
Europe,30057
Europe,30379
Europe,30710
Europe,31156
Europe,31638
Europe,32082
Europe,32422
Europe,32811
Europe,33101
Europe,33593
Europe,34023
Europe,34441
Europe,34941
Europe,35392
Europe,35844
Europe,36373
Europe,37003
Europe,37763
Europe,38622
Europe,39411
Europe,40356
Europe,41412
Europe,42157
Europe,43174
Europe,44034
Europe,45225
Europe,46351
Europe,47299
Europe,48241
Europe,49594
Europe,50530
Europe,51753
Europe,53180
Europe,54230
Europe,55121
Europe,55892
Europe,56958
Europe,57952
Europe,58963
Europe,60000
Europe,61078
Europe,62136
Europe,63331
Europe,64551
Europe,65808
Europe,67105
Europe,68362
Europe,69635
Europe,70485
Europe,71654
Europe,73021
Europe,74204
Europe,75395
Europe,76718
Europe,78354
Europe,79352
Europe,80481
Europe,81949
Europe,83535
Europe,85140
Europe,86743
Europe,88858
Europe,90603
Europe,92649
Europe,94799
Europe,97357
Europe,100489
Europe,103564
Europe,107116
Europe,109758
Europe,113095
Europe,116087
Europe,119779
Europe,123813
Europe,128321
Europe,131606
Europe,134434
Europe,137632
Europe,140175
Europe,143472
Europe,146341
Europe,149333
Europe,151167
Europe,153347
Europe,155826
Europe,158447
Europe,161230
Europe,163479
Europe,165930
Europe,167541
Europe,168711
Europe,170787
Europe,172779
Europe,174995
Europe,176837
Europe,178497
Europe,180240
Europe,181486
Europe,182725
Europe,183801
Europe,185159
Europe,185159
Europe,187320
Europe,188199
Europe,189088
Europe,189895
Europe,190619
Europe,191505
Europe,192265
Europe,193038
Europe,193917
Europe,194671
Europe,195296
Europe,195948
Europe,196540
Europe,197208
Europe,197664
Europe,198095
Europe,198472
Europe,198960
Europe,199357
Europe,199782
Europe,200335
Europe,200773
Europe,201186
Europe,201621
Europe,202051
Europe,202417
Europe,202887
Europe,203365
Europe,203793
Europe,204067
Europe,204362
Europe,204799
Europe,205183
Europe,205597
Europe,206065
Europe,206617
Europe,207081
Europe,207577
Europe,208027
Europe,208556
Europe,209079
Europe,209682
Europe,210212
Europe,210732
Europe,211195
Europe,211692
Europe,212224
Europe,212798
Europe,213318
Europe,213932
Europe,214326
Europe,214839
Europe,215264
Europe,215791
Europe,217798
Europe,218660
Europe,219305
Europe,219918
Europe,220459
Europe,221071
Europe,221842
Europe,222629
Europe,223415
Europe,224258
Europe,224848
Europe,225505
Europe,226777
Europe,227031
Europe,225030
Europe,225844
Europe,226633
Europe,227049
Europe,228013
